state,state_po,county_name,county_fips,votes_dem,votes_gop,total_votes_2024,margin_2024
INDIANA,IN,FAYETTE,18041.0,2084.0,7625.0,9838,56.3224232567595
INDIANA,IN,FLOYD,18043.0,17025.0,23408.0,41181,15.49986644326267
INDIANA,IN,FOUNTAIN,18045.0,1526.0,6311.0,7982,59.9473816086194
INDIANA,IN,FRANKLIN,18047.0,2061.0,9810.0,12034,64.3925544291175
INDIANA,IN,FULTON,18049.0,2097.0,6633.0,8854,51.23108199683759
INDIANA,IN,GIBSON,18051.0,3722.0,11896.0,15901,51.405571976605245
INDIANA,IN,GRANT,18053.0,7083.0,17580.0,25156,41.727619653363014
INDIANA,IN,GREENE,18055.0,3270.0,11132.0,14633,53.72787535023576
INDIANA,IN,HAMILTON,18057.0,90394.0,102318.0,196727,6.06119139721543
INDIANA,IN,HANCOCK,18059.0,14312.0,29288.0,44450,33.691788526434195
INDIANA,IN,HARRISON,18061.0,5233.0,14830.0,20448,46.933685446009385
INDIANA,IN,HENDRICKS,18063.0,31917.0,49783.0,83189,21.476397119811512
INDIANA,IN,HENRY,18065.0,5208.0,15033.0,20604,47.68491555037856
INDIANA,IN,HOWARD,18067.0,12197.0,25871.0,38784,35.25680693069307
INDIANA,IN,HUNTINGTON,18069.0,4416.0,12990.0,17735,48.3450803495912
INDIANA,IN,JACKSON,18071.0,4015.0,14323.0,18654,55.258925699581866
INDIANA,IN,JASPER,18073.0,3489.0,12082.0,15826,54.29672690509288
INDIANA,IN,JAY,18075.0,1747.0,6217.0,8103,55.164753794890785
INDIANA,IN,JEFFERSON,18077.0,4442.0,9614.0,14327,36.099671948070075
INDIANA,IN,JENNINGS,18079.0,2328.0,9273.0,11809,58.81107629773902
INDIANA,IN,JOHNSON,18081.0,24880.0,51588.0,77832,34.31493473121595
INDIANA,IN,KNOX,18083.0,3625.0,11236.0,15110,50.370615486432825
INDIANA,IN,KOSCIUSKO,18085.0,7995.0,26213.0,34896,52.20655662540119
INDIANA,IN,LAGRANGE,18087.0,2162.0,8073.0,10411,56.77648640860629
INDIANA,IN,LAKE,18089.0,109086.0,97270.0,209551,-5.638722793019361
INDIANA,IN,LAPORTE,18091.0,20007.0,26726.0,47553,14.129497613189493
INDIANA,IN,LAWRENCE,18093.0,5010.0,15830.0,21220,50.98963242224317
INDIANA,IN,MADISON,18095.0,19824.0,34837.0,55730,26.938812129912076
INDIANA,IN,MARION,18097.0,221719.0,124327.0,352540,-27.62580132750894
INDIANA,IN,MARSHALL,18099.0,5356.0,13837.0,19559,43.361112531315506
INDIANA,IN,MARTIN,18101.0,933.0,3961.0,4992,60.65705128205128
INDIANA,IN,MIAMI,18103.0,3046.0,10670.0,13977,54.54675538384489
INDIANA,IN,MONROE,18105.0,37213.0,21004.0,59256,-27.35419198055893
INDIANA,IN,MONTGOMERY,18107.0,4134.0,12122.0,16581,48.1756227006815
INDIANA,IN,MORGAN,18109.0,7765.0,26965.0,35352,54.31093007467753
INDIANA,IN,NEWTON,18111.0,1370.0,5131.0,6601,56.97621572489017
INDIANA,IN,NOBLE,18113.0,4462.0,14209.0,18964,51.39738451803417
INDIANA,IN,OHIO,18115.0,666.0,2381.0,3091,55.48366224522808
INDIANA,IN,ORANGE,18117.0,1988.0,6467.0,8595,52.11169284467714
INDIANA,IN,OWEN,18119.0,2354.0,7360.0,9876,50.68853786958283
INDIANA,IN,PARKE,18121.0,1371.0,5158.0,6654,56.91313495641719
INDIANA,IN,PERRY,18123.0,2970.0,5549.0,8666,29.759981537041313
INDIANA,IN,PIKE,18125.0,1314.0,4610.0,6009,54.851056748211015
INDIANA,IN,PORTER,18127.0,37213.0,46109.0,84969,10.469700714378186
INDIANA,IN,POSEY,18129.0,3572.0,9206.0,12978,43.41192787794729
INDIANA,IN,PULASKI,18131.0,1280.0,4372.0,5763,53.65261148707271
INDIANA,IN,PUTNAM,18133.0,3871.0,12566.0,16734,51.96008127166248
INDIANA,IN,RANDOLPH,18135.0,2349.0,8008.0,10553,53.624561735999244
INDIANA,IN,RIPLEY,18137.0,2682.0,11526.0,14405,61.395348837209305
INDIANA,IN,RUSH,18139.0,1675.0,5812.0,7656,54.03605015673981
INDIANA,IN,SCOTT,18143.0,2389.0,7633.0,10187,51.47737312260724
INDIANA,IN,SHELBY,18145.0,4955.0,14438.0,19754,48.00546724713982
INDIANA,IN,SPENCER,18147.0,2853.0,7364.0,10442,43.20053629572879
INDIANA,IN,ST. JOSEPH,18141.0,55215.0,53585.0,110823,-1.4708138202358716
INDIANA,IN,STARKE,18149.0,2436.0,7889.0,10478,52.04237449895018
INDIANA,IN,STEUBEN,18151.0,4598.0,11487.0,16364,42.09850892202395
INDIANA,IN,SULLIVAN,18153.0,2006.0,6639.0,8795,52.67765776009096
INDIANA,IN,SWITZERLAND,18155.0,873.0,3319.0,4258,57.444809769844994
INDIANA,IN,TIPPECANOE,18157.0,32683.0,32783.0,66906,0.14946342629958448
INDIANA,IN,TIPTON,18159.0,1893.0,5946.0,7976,50.81494483450351
INDIANA,IN,UNION,18161.0,746.0,2698.0,3494,55.867200915855754
INDIANA,IN,VANDERBURGH,18163.0,31727.0,41056.0,73832,12.635442626503412
INDIANA,IN,VERMILLION,18165.0,1928.0,5174.0,7256,44.73539140022051
INDIANA,IN,VIGO,18167.0,16338.0,23738.0,40914,18.086718482670967
INDIANA,IN,WABASH,18169.0,3335.0,10425.0,13961,50.78432777021703
INDIANA,IN,WARREN,18171.0,898.0,3402.0,4370,57.29977116704805
INDIANA,IN,WARRICK,18173.0,11292.0,21280.0,33102,30.173403419732946
INDIANA,IN,WASHINGTON,18175.0,2764.0,9739.0,12723,54.821975949068616
INDIANA,IN,WAYNE,18177.0,8828.0,17526.0,26827,32.42255936183695
INDIANA,IN,WELLS,18179.0,2850.0,11006.0,14110,57.80297661233168
INDIANA,IN,WHITE,18181.0,2945.0,7969.0,11163,45.005822807489025
INDIANA,IN,WHITLEY,18183.0,4275.0,13122.0,17740,49.87034949267193
KANSAS,KS,ALLEN,20001.0,1445.0,4029.0,5600,46.14285714285714
KANSAS,KS,ANDERSON,20003.0,732.0,2998.0,3791,59.773146926932206
KANSAS,KS,ATCHISON,20005.0,2201.0,4911.0,7255,37.35354927636113
KANSAS,KS,BARBER,20007.0,288.0,1854.0,2170,72.16589861751153
KANSAS,KS,BARTON,20009.0,2207.0,8205.0,10570,56.74550614947967
KANSAS,KS,BOURBON,20011.0,1444.0,5003.0,6572,54.15398660986001
KANSAS,KS,BROWN,20013.0,1065.0,3106.0,4258,47.93330201972757
KANSAS,KS,BUTLER,20015.0,9150.0,22426.0,32236,41.18376969847375
KANSAS,KS,CHASE,20017.0,348.0,1090.0,1462,50.752393980848154
KANSAS,KS,CHAUTAUQUA,20019.0,211.0,1299.0,1527,71.25081859855926
KANSAS,KS,CHEROKEE,20021.0,1970.0,6584.0,8717,52.93105426178732
KANSAS,KS,CHEYENNE,20023.0,206.0,1185.0,1422,68.84669479606188
KANSAS,KS,CLARK,20025.0,129.0,867.0,1014,72.7810650887574
KANSAS,KS,CLAY,20027.0,867.0,3150.0,4113,55.50692924872356
KANSAS,KS,CLOUD,20029.0,767.0,3218.0,4047,60.56338028169014
KANSAS,KS,COFFEY,20031.0,934.0,3371.0,4377,55.67740461503313
KANSAS,KS,COMANCHE,20033.0,130.0,727.0,874,68.3066361556064
KANSAS,KS,COWLEY,20035.0,3919.0,9360.0,13505,40.28878193261755
KANSAS,KS,CRAWFORD,20037.0,5956.0,10084.0,16334,25.272437859679197
KANSAS,KS,DECATUR,20039.0,215.0,1217.0,1452,69.00826446280992
KANSAS,KS,DICKINSON,20041.0,1989.0,7014.0,9144,54.95406824146981
KANSAS,KS,DONIPHAN,20043.0,626.0,2899.0,3577,63.54487000279564
KANSAS,KS,DOUGLAS,20045.0,39582.0,17523.0,58041,-38.0058923864165
KANSAS,KS,EDWARDS,20047.0,213.0,1042.0,1269,65.3270291568164
KANSAS,KS,ELK,20049.0,191.0,1123.0,1338,69.65620328849027
KANSAS,KS,ELLIS,20051.0,3511.0,9743.0,13511,46.12537932055362
KANSAS,KS,ELLSWORTH,20053.0,636.0,2078.0,2758,52.28426395939086
KANSAS,KS,FINNEY,20055.0,3425.0,7166.0,10782,34.696716750139124
KANSAS,KS,FORD,20057.0,2461.0,5616.0,8224,38.36332684824903
KANSAS,KS,FRANKLIN,20059.0,3676.0,8773.0,12708,40.10859301227573
KANSAS,KS,GEARY,20061.0,3674.0,5288.0,9163,17.61431845465459
KANSAS,KS,GOVE,20063.0,150.0,1227.0,1396,77.14899713467048
KANSAS,KS,GRAHAM,20065.0,210.0,1055.0,1287,65.65656565656566
KANSAS,KS,GRANT,20067.0,395.0,1793.0,2220,62.972972972972975
KANSAS,KS,GRAY,20069.0,324.0,1837.0,2193,68.9922480620155
KANSAS,KS,GREELEY,20071.0,75.0,510.0,593,73.35581787521079
KANSAS,KS,GREENWOOD,20073.0,541.0,2299.0,2884,60.95700416088765
KANSAS,KS,HAMILTON,20075.0,131.0,671.0,815,66.25766871165644
KANSAS,KS,HARPER,20077.0,437.0,2072.0,2555,63.992172211350294
KANSAS,KS,HARVEY,20079.0,6202.0,9591.0,16086,21.068009449210493
KANSAS,KS,HASKELL,20081.0,221.0,1045.0,1278,64.47574334898279
KANSAS,KS,HODGEMAN,20083.0,136.0,817.0,966,70.4968944099379
KANSAS,KS,JACKSON,20085.0,1799.0,4557.0,6474,42.601173926475134
KANSAS,KS,JEFFERSON,20087.0,3030.0,6694.0,9927,36.909438903999195
KANSAS,KS,JEWELL,20089.0,176.0,1370.0,1574,75.8576874205845
KANSAS,KS,JOHNSON,20091.0,183451.0,154247.0,343780,-8.494967711908778
KANSAS,KS,KEARNY,20093.0,192.0,1082.0,1301,68.40891621829363
KANSAS,KS,KINGMAN,20095.0,753.0,3119.0,3947,59.94426146440335
KANSAS,KS,KIOWA,20097.0,151.0,941.0,1107,71.36404697380307
KANSAS,KS,LABETTE,20099.0,2385.0,5410.0,7921,38.18962252240879
KANSAS,KS,LANE,20101.0,111.0,709.0,843,70.93712930011863
KANSAS,KS,LEAVENWORTH,20103.0,13732.0,22055.0,36547,22.773415054587243
KANSAS,KS,LINCOLN,20105.0,250.0,1233.0,1507,65.22893165228932
KANSAS,KS,LINN,20107.0,854.0,4093.0,5016,64.57336523125997
KANSAS,KS,LOGAN,20109.0,183.0,1186.0,1400,71.64285714285714
KANSAS,KS,LYON,20111.0,5515.0,7462.0,13256,14.687688593844298
KANSAS,KS,MARION,20115.0,1429.0,4312.0,5870,49.114139693356044
KANSAS,KS,MARSHALL,20117.0,1205.0,3644.0,4968,49.094202898550726
KANSAS,KS,MCPHERSON,20113.0,4021.0,9816.0,14104,41.08763471355644
KANSAS,KS,MEADE,20119.0,247.0,1427.0,1695,69.6165191740413
KANSAS,KS,MIAMI,20121.0,5472.0,12854.0,18685,39.50762643831951
KANSAS,KS,MITCHELL,20123.0,528.0,2608.0,3172,65.57377049180327
KANSAS,KS,MONTGOMERY,20125.0,2934.0,9287.0,12441,51.06502692709589
KANSAS,KS,MORRIS,20127.0,721.0,2021.0,2792,46.561604584527224
KANSAS,KS,MORTON,20129.0,131.0,909.0,1060,73.39622641509433
KANSAS,KS,NEMAHA,20131.0,888.0,4655.0,5620,67.02846975088967
KANSAS,KS,NEOSHO,20133.0,1696.0,4961.0,6784,48.127948113207545
KANSAS,KS,NESS,20135.0,129.0,1205.0,1363,78.9435069699193
KANSAS,KS,NORTON,20137.0,346.0,1882.0,2270,67.66519823788546
KANSAS,KS,OSAGE,20139.0,1946.0,5736.0,7892,48.02331474911303
KANSAS,KS,OSBORNE,20141.0,261.0,1477.0,1774,68.5456595264938
KANSAS,KS,OTTAWA,20143.0,476.0,2475.0,3003,66.56676656676656
KANSAS,KS,PAWNEE,20145.0,625.0,2003.0,2675,51.51401869158878
KANSAS,KS,PHILLIPS,20147.0,331.0,2356.0,2747,73.71678194393884
KANSAS,KS,POTTAWATOMIE,20149.0,3394.0,9811.0,13472,47.63212589073634
KANSAS,KS,PRATT,20151.0,954.0,3054.0,4082,51.44536991670749
KANSAS,KS,RAWLINS,20153.0,176.0,1194.0,1403,72.55880256593015
KANSAS,KS,RENO,20155.0,8554.0,17847.0,26940,34.495174461766894
KANSAS,KS,REPUBLIC,20157.0,396.0,2001.0,2443,65.69791240278346
KANSAS,KS,RICE,20159.0,825.0,3073.0,3966,56.68179525970751
KANSAS,KS,RILEY,20161.0,12063.0,11630.0,24313,-1.7809402377329
KANSAS,KS,ROOKS,20163.0,349.0,2153.0,2534,71.19179163378058
KANSAS,KS,RUSH,20165.0,264.0,1315.0,1606,65.44209215442092
KANSAS,KS,RUSSELL,20167.0,608.0,2632.0,3301,61.31475310511966
KANSAS,KS,SALINE,20169.0,7734.0,15069.0,23226,31.58098682510979
KANSAS,KS,SCOTT,20171.0,248.0,1843.0,2135,74.7072599531616
KANSAS,KS,SEDGWICK,20173.0,90506.0,120118.0,214152,13.82756173185401
KANSAS,KS,SEWARD,20175.0,1354.0,3133.0,4565,38.970427163198245
KANSAS,KS,SHAWNEE,20177.0,40308.0,39901.0,81819,-0.497439470049744
KANSAS,KS,SHERIDAN,20179.0,126.0,1229.0,1373,80.33503277494538
KANSAS,KS,SHERMAN,20181.0,379.0,2161.0,2593,68.72348630929426
KANSAS,KS,SMITH,20183.0,300.0,1675.0,2006,68.54436689930209
KANSAS,KS,STAFFORD,20185.0,326.0,1548.0,1909,64.01257202723939
KANSAS,KS,STANTON,20187.0,115.0,537.0,664,63.55421686746988
KANSAS,KS,STEVENS,20189.0,210.0,1595.0,1835,75.47683923705722
KANSAS,KS,SUMNER,20191.0,2527.0,7810.0,10549,50.08057635794862
KANSAS,KS,THOMAS,20193.0,597.0,3007.0,3664,65.77510917030568
KANSAS,KS,TREGO,20195.0,216.0,1343.0,1587,71.01449275362319
KANSAS,KS,WABAUNSEE,20197.0,944.0,2816.0,3836,48.800834202294055
KANSAS,KS,WALLACE,20199.0,52.0,686.0,748,84.75935828877004
KANSAS,KS,WASHINGTON,20201.0,396.0,2263.0,2700,69.14814814814815
KANSAS,KS,WICHITA,20203.0,107.0,740.0,860,73.6046511627907
KANSAS,KS,WILSON,20205.0,647.0,2894.0,3603,62.364696086594506
KANSAS,KS,WOODSON,20207.0,282.0,1205.0,1506,61.288180610889775
KANSAS,KS,WYANDOTTE,20209.0,30938.0,18867.0,50602,-23.85478834828663
KENTUCKY,KY,ADAIR,21001.0,1257.0,7643.0,8974,71.16113215957209
KENTUCKY,KY,ALLEN,21003.0,1505.0,7824.0,9418,67.09492461244425
KENTUCKY,KY,ANDERSON,21005.0,3226.0,9650.0,13095,49.05689194348988
KENTUCKY,KY,BALLARD,21007.0,697.0,3331.0,4088,64.43248532289628
KENTUCKY,KY,BARREN,21009.0,4565.0,15019.0,19802,52.79264720735279
KENTUCKY,KY,BATH,21011.0,1278.0,4041.0,5389,51.27110781221006
KENTUCKY,KY,BELL,21013.0,1419.0,7831.0,9340,68.6509635974304
KENTUCKY,KY,BOONE,21015.0,20601.0,45650.0,67421,37.15311253170377
KENTUCKY,KY,BOURBON,21017.0,3088.0,6284.0,9537,33.51158645276293
KENTUCKY,KY,BOYD,21019.0,6291.0,14363.0,20951,38.527993890506416
KENTUCKY,KY,BOYLE,21021.0,4990.0,9159.0,14373,29.005774716482293
KENTUCKY,KY,BRACKEN,21023.0,702.0,3399.0,4153,64.94100650132434
KENTUCKY,KY,BREATHITT,21025.0,1002.0,4036.0,5113,59.338939956972425
KENTUCKY,KY,BRECKINRIDGE,21027.0,2038.0,7882.0,10048,58.160828025477706
KENTUCKY,KY,BULLITT,21029.0,10280.0,32299.0,43209,50.95929088847231
KENTUCKY,KY,BUTLER,21031.0,965.0,4905.0,5943,66.296483257614
KENTUCKY,KY,CALDWELL,21033.0,1256.0,4860.0,6188,58.24175824175825
KENTUCKY,KY,CALLOWAY,21035.0,5111.0,11539.0,16945,37.934493951018
KENTUCKY,KY,CAMPBELL,21037.0,18952.0,28450.0,48334,19.650763437745685
KENTUCKY,KY,CARLISLE,21039.0,408.0,2182.0,2610,67.96934865900384
KENTUCKY,KY,CARROLL,21041.0,963.0,3014.0,4025,50.95652173913044
KENTUCKY,KY,CARTER,21043.0,2305.0,8981.0,11422,58.448607949571006
KENTUCKY,KY,CASEY,21045.0,804.0,6216.0,7080,76.4406779661017
KENTUCKY,KY,CHRISTIAN,21047.0,7055.0,14332.0,21671,33.57943795856214
KENTUCKY,KY,CLARK,21049.0,5639.0,11950.0,17885,35.28655297735532
KENTUCKY,KY,CLAY,21051.0,692.0,6729.0,7517,80.31129439936144
KENTUCKY,KY,CLINTON,21053.0,549.0,4276.0,4880,76.37295081967214
KENTUCKY,KY,CRITTENDEN,21055.0,608.0,3349.0,4010,68.35411471321696
KENTUCKY,KY,CUMBERLAND,21057.0,483.0,2922.0,3442,70.85996513654852
KENTUCKY,KY,DAVIESS,21059.0,15673.0,30705.0,47097,31.917107246746077
KENTUCKY,KY,EDMONSON,21061.0,1118.0,5048.0,6247,62.91019689450936
KENTUCKY,KY,ELLIOTT,21063.0,532.0,2335.0,2911,61.93747852971487
KENTUCKY,KY,ESTILL,21065.0,1114.0,5091.0,6290,63.227344992050874
KENTUCKY,KY,FAYETTE,21067.0,83387.0,57347.0,143935,-18.091499635252024
KENTUCKY,KY,FLEMING,21069.0,1334.0,5578.0,7000,60.62857142857143
KENTUCKY,KY,FLOYD,21071.0,3061.0,12326.0,15652,59.19371326348071
KENTUCKY,KY,FRANKLIN,21073.0,11996.0,13246.0,25763,4.851919419322284
KENTUCKY,KY,FULTON,21075.0,636.0,1491.0,2145,39.86013986013986
KENTUCKY,KY,GALLATIN,21077.0,761.0,3109.0,3917,59.94383456727087
KENTUCKY,KY,GARRARD,21079.0,1719.0,7086.0,8917,60.18840417180667
KENTUCKY,KY,GRANT,21081.0,1944.0,9372.0,11469,64.76589066178394
KENTUCKY,KY,GRAVES,21083.0,3105.0,13378.0,16678,61.59611464204341
KENTUCKY,KY,GRAYSON,21085.0,2235.0,9710.0,12095,61.80239768499381
KENTUCKY,KY,GREEN,21087.0,782.0,5033.0,5857,72.5798190199761
KENTUCKY,KY,GREENUP,21089.0,4181.0,12961.0,17374,50.535282606193164
KENTUCKY,KY,HANCOCK,21091.0,1173.0,3375.0,4633,47.52859917979711
KENTUCKY,KY,HARDIN,21093.0,16572.0,30672.0,48082,29.324903290212557
KENTUCKY,KY,HARLAN,21095.0,1199.0,9109.0,10388,76.1455525606469
KENTUCKY,KY,HARRISON,21097.0,2265.0,6639.0,9018,48.50299401197605
KENTUCKY,KY,HART,21099.0,1642.0,6691.0,8409,60.04281127363539
KENTUCKY,KY,HENDERSON,21101.0,6837.0,12592.0,19688,29.231003657049982
KENTUCKY,KY,HENRY,21103.0,1857.0,6093.0,8074,52.46470151102304
KENTUCKY,KY,HICKMAN,21105.0,394.0,1656.0,2069,60.9956500724988
KENTUCKY,KY,HOPKINS,21107.0,4916.0,15361.0,20537,50.859424453425525
KENTUCKY,KY,JACKSON,21109.0,506.0,5358.0,5934,81.76609369733738
KENTUCKY,KY,JEFFERSON,21111.0,203070.0,144553.0,354094,-16.52583777189108
KENTUCKY,KY,JESSAMINE,21113.0,8303.0,17854.0,26685,35.79164324526888
KENTUCKY,KY,JOHNSON,21115.0,1350.0,8150.0,9622,70.6713780918728
KENTUCKY,KY,KENTON,21117.0,30859.0,48444.0,80948,21.72382270099323
KENTUCKY,KY,KNOTT,21119.0,1181.0,4732.0,6003,59.15375645510578
KENTUCKY,KY,KNOX,21121.0,1821.0,11178.0,13156,71.12344177561569
KENTUCKY,KY,LARUE,21123.0,1389.0,5773.0,7259,60.393993663038984
KENTUCKY,KY,LAUREL,21125.0,4037.0,23516.0,27887,69.8497507799333
KENTUCKY,KY,LAWRENCE,21127.0,1044.0,5464.0,6574,67.23456038941283
KENTUCKY,KY,LEE,21129.0,406.0,2227.0,2690,67.69516728624535
KENTUCKY,KY,LESLIE,21131.0,382.0,3908.0,4357,80.92724351618085
KENTUCKY,KY,LETCHER,21133.0,1457.0,6848.0,8431,63.94259281224054
KENTUCKY,KY,LEWIS,21135.0,666.0,4997.0,5721,75.70354833071141
KENTUCKY,KY,LINCOLN,21137.0,2080.0,8833.0,11034,61.20174007612833
KENTUCKY,KY,LIVINGSTON,21139.0,886.0,4021.0,4972,63.05309734513275
KENTUCKY,KY,LOGAN,21141.0,2734.0,9620.0,12511,55.03956518263928
KENTUCKY,KY,LYON,21143.0,950.0,3187.0,4187,53.42727489849535
KENTUCKY,KY,MADISON,21151.0,15180.0,29130.0,45188,30.871027706470745
KENTUCKY,KY,MAGOFFIN,21153.0,909.0,4288.0,5274,64.06901782328404
KENTUCKY,KY,MARION,21155.0,2513.0,6473.0,9102,43.50692155570204
KENTUCKY,KY,MARSHALL,21157.0,3700.0,13677.0,17602,56.68105897057153
KENTUCKY,KY,MARTIN,21159.0,287.0,3343.0,3655,83.61149110807114
KENTUCKY,KY,MASON,21161.0,2170.0,5621.0,7901,43.6780154410834
KENTUCKY,KY,MCCRACKEN,21145.0,10191.0,21349.0,31947,34.9265971765737
KENTUCKY,KY,MCCREARY,21147.0,641.0,5531.0,6212,78.71860914359304
KENTUCKY,KY,MCLEAN,21149.0,989.0,3578.0,4634,55.86965904186448
KENTUCKY,KY,MEADE,21163.0,3279.0,10630.0,14123,52.049847766055365
KENTUCKY,KY,MENIFEE,21165.0,664.0,2563.0,3294,57.650273224043715
KENTUCKY,KY,MERCER,21167.0,2838.0,8826.0,11851,50.52738165555649
KENTUCKY,KY,METCALFE,21169.0,884.0,4197.0,5127,64.6186853910669
KENTUCKY,KY,MONROE,21171.0,576.0,4679.0,5308,77.29841748304446
KENTUCKY,KY,MONTGOMERY,21173.0,3329.0,9302.0,12821,46.58762967007254
KENTUCKY,KY,MORGAN,21175.0,939.0,4353.0,5373,63.53992183137912
KENTUCKY,KY,MUHLENBERG,21177.0,3048.0,10491.0,13692,54.360210341805434
KENTUCKY,KY,NELSON,21179.0,6515.0,16052.0,22852,41.73376509714686
KENTUCKY,KY,NICHOLAS,21181.0,824.0,2451.0,3319,49.020789394395905
KENTUCKY,KY,OHIO,21183.0,2094.0,8679.0,10937,60.208466672762185
KENTUCKY,KY,OLDHAM,21185.0,14402.0,23025.0,38210,22.567390735409578
KENTUCKY,KY,OWEN,21187.0,988.0,4434.0,5500,62.65454545454545
KENTUCKY,KY,OWSLEY,21189.0,203.0,1625.0,1839,77.32463295269169
KENTUCKY,KY,PENDLETON,21191.0,1210.0,5593.0,6900,63.52173913043478
KENTUCKY,KY,PERRY,21193.0,1966.0,7913.0,9992,59.51761409127302
KENTUCKY,KY,PIKE,21195.0,4025.0,19684.0,23950,65.38204592901879
KENTUCKY,KY,POWELL,21197.0,1174.0,4092.0,5360,54.44029850746268
KENTUCKY,KY,PULASKI,21199.0,5351.0,26051.0,31735,65.22766661414842
KENTUCKY,KY,ROBERTSON,21201.0,215.0,915.0,1144,61.18881118881119
KENTUCKY,KY,ROCKCASTLE,21203.0,986.0,6635.0,7724,73.13568099430347
KENTUCKY,KY,ROWAN,21205.0,3484.0,6224.0,9873,27.752456193659476
KENTUCKY,KY,RUSSELL,21207.0,1200.0,7622.0,8893,72.21410097829754
KENTUCKY,KY,SCOTT,21209.0,10501.0,18747.0,29769,27.69995633041083
KENTUCKY,KY,SHELBY,21211.0,7822.0,16356.0,24620,34.66287571080422
KENTUCKY,KY,SIMPSON,21213.0,2403.0,6253.0,8776,43.86964448495898
KENTUCKY,KY,SPENCER,21215.0,2415.0,8927.0,11480,56.724738675958186
KENTUCKY,KY,TAYLOR,21217.0,2576.0,9523.0,12261,56.65932631922356
KENTUCKY,KY,TODD,21219.0,1051.0,4009.0,5112,57.863849765258216
KENTUCKY,KY,TRIGG,21221.0,1667.0,5436.0,7196,52.3763201778766
KENTUCKY,KY,TRIMBLE,21223.0,923.0,3283.0,4249,55.542480583666745
KENTUCKY,KY,UNION,21225.0,1225.0,4758.0,6058,58.31957741828987
KENTUCKY,KY,WARREN,21227.0,21065.0,34862.0,56891,24.251639099330298
KENTUCKY,KY,WASHINGTON,21229.0,1533.0,4720.0,6341,50.26021132313515
KENTUCKY,KY,WAYNE,21231.0,1444.0,7203.0,8733,65.94526508645369
KENTUCKY,KY,WEBSTER,21233.0,1153.0,4339.0,5556,57.34341252699784
KENTUCKY,KY,WHITLEY,21235.0,2237.0,12687.0,15075,69.32006633499171
KENTUCKY,KY,WOLFE,21237.0,689.0,2163.0,2915,50.56603773584906
KENTUCKY,KY,WOODFORD,21239.0,6282.0,8419.0,14993,14.253318215167077
LOUISIANA,LA,ACADIA,22001.0,6262.0,29853.0,26720,88.28967065868264
LOUISIANA,LA,ALLEN,22003.0,2282.0,9437.0,8751,81.76208433321906
LOUISIANA,LA,ASCENSION,22005.0,31189.0,64821.0,62473,53.834456485201606
LOUISIANA,LA,ASSUMPTION,22007.0,4597.0,9328.0,10367,45.635188579145364
LOUISIANA,LA,AVOYELLES,22009.0,5946.0,14970.0,16037,56.269875911953605
LOUISIANA,LA,BEAUREGARD,22011.0,3450.0,19178.0,15874,99.08025702406451
LOUISIANA,LA,BIENVILLE,22013.0,3498.0,4764.0,6256,20.236572890025574
LOUISIANA,LA,BOSSIER,22015.0,21400.0,57285.0,52232,68.7030938888038
LOUISIANA,LA,CADDO,22017.0,68944.0,64413.0,94699,-4.7846334174595295
LOUISIANA,LA,CALCASIEU,22019.0,34522.0,83495.0,81201,60.31083361042352
LOUISIANA,LA,CALDWELL,22021.0,817.0,5546.0,4334,109.11398246423627
LOUISIANA,LA,CAMERON,22023.0,325.0,4548.0,3362,125.60975609756098
LOUISIANA,LA,CATAHOULA,22025.0,1376.0,4678.0,4348,75.94296228150874
LOUISIANA,LA,CLAIBORNE,22027.0,3268.0,5504.0,5816,38.44566712517194
LOUISIANA,LA,CONCORDIA,22029.0,3595.0,7418.0,7755,49.29722759509993
LOUISIANA,LA,DE SOTO,22031.0,6714.0,14670.0,13913,57.183928699777184
LOUISIANA,LA,EAST BATON ROUGE,22033.0,153469.0,125698.0,190643,-14.56701793404426
LOUISIANA,LA,EAST CARROLL,22035.0,1839.0,1434.0,2306,-17.56287944492628
LOUISIANA,LA,EAST FELICIANA,22037.0,5819.0,9108.0,9947,33.0652458027546
LOUISIANA,LA,EVANGELINE,22039.0,4615.0,13976.0,14176,66.03414221218962
LOUISIANA,LA,FRANKLIN,22041.0,3021.0,10180.0,8798,81.37076608320073
LOUISIANA,LA,GRANT,22043.0,1407.0,10346.0,9018,99.12397427367488
LOUISIANA,LA,IBERIA,22045.0,13698.0,29016.0,29331,52.224608775698066
LOUISIANA,LA,IBERVILLE,22047.0,9747.0,10648.0,15354,5.868177673570405
LOUISIANA,LA,JACKSON,22049.0,2594.0,7760.0,7226,71.49183504013286
LOUISIANA,LA,JEFFERSON,22051.0,115560.0,147543.0,178205,17.947307875761062
LOUISIANA,LA,JEFFERSON DAVIS,22053.0,4011.0,17160.0,14358,91.57960718763059
LOUISIANA,LA,LA SALLE,22059.0,790.0,8944.0,6620,123.17220543806646
LOUISIANA,LA,LAFAYETTE,22055.0,54750.0,109002.0,111086,48.83783735124138
LOUISIANA,LA,LAFOURCHE,22057.0,11265.0,51282.0,42845,93.3994631812347
LOUISIANA,LA,LINCOLN,22061.0,9831.0,16678.0,18157,37.70997411466652
LOUISIANA,LA,LIVINGSTON,22063.0,14841.0,82578.0,65906,102.77819925348224
LOUISIANA,LA,MADISON,22065.0,2945.0,2646.0,3992,-7.4899799599198404
LOUISIANA,LA,MOREHOUSE,22067.0,6224.0,9921.0,10097,36.6148360899277
